city,date,weekday,hour,concat,SeasonalNaive,HoltWinters,Arima,TBATS
LMS,2021-01-18,Monday,12,LMS4421412,8,1,3,4
LMS,2021-01-18,Monday,13,LMS4421413,19,3,7,9
LMS,2021-01-18,Monday,14,LMS4421414,24,4,9,12
LMS,2021-01-18,Monday,15,LMS4421415,19,3,7,9
LMS,2021-01-18,Monday,16,LMS4421416,8,1,3,4
LMS,2021-01-18,Monday,17,LMS4421417,19,3,7,9
LMS,2021-01-18,Monday,18,LMS4421418,13,2,5,7
LMS,2021-01-18,Monday,19,LMS4421419,27,4,10,13
LMS,2021-01-18,Monday,20,LMS4421420,32,5,12,16
LMS,2021-01-18,Monday,21,LMS4421421,21,4,8,11
LMS,2021-01-18,Monday,22,LMS4421422,0,0,0,0
LMS,2021-01-18,Monday,23,LMS4421423,0,0,0,0
LMS,2021-01-19,Tuesday,0,LMS442150,0,0,0,0
LMS,2021-01-19,Tuesday,1,LMS442151,0,0,0,0
LMS,2021-01-19,Tuesday,8,LMS442158,0,0,0,0
LMS,2021-01-19,Tuesday,9,LMS442159,2,1,1,1
LMS,2021-01-19,Tuesday,10,LMS4421510,5,1,2,3
LMS,2021-01-19,Tuesday,11,LMS4421511,6,2,2,3
LMS,2021-01-19,Tuesday,12,LMS4421512,14,4,6,8
LMS,2021-01-19,Tuesday,13,LMS4421513,14,4,6,8
LMS,2021-01-19,Tuesday,14,LMS4421514,14,4,6,8
LMS,2021-01-19,Tuesday,15,LMS4421515,11,3,5,7
LMS,2021-01-19,Tuesday,16,LMS4421516,6,2,2,3
LMS,2021-01-19,Tuesday,17,LMS4421517,9,2,4,5
LMS,2021-01-19,Tuesday,18,LMS4421518,7,2,3,4
LMS,2021-01-19,Tuesday,19,LMS4421519,19,5,8,11
LMS,2021-01-19,Tuesday,20,LMS4421520,15,4,6,9
LMS,2021-01-19,Tuesday,21,LMS4421521,14,4,6,8
LMS,2021-01-19,Tuesday,22,LMS4421522,0,0,0,0
LMS,2021-01-19,Tuesday,23,LMS4421523,0,0,0,0
LMS,2021-01-20,Wednesday,0,LMS442160,0,0,0,0
LMS,2021-01-20,Wednesday,1,LMS442161,0,0,0,0
LMS,2021-01-20,Wednesday,8,LMS442168,0,0,0,0
LMS,2021-01-20,Wednesday,9,LMS442169,1,2,2,3
LMS,2021-01-20,Wednesday,10,LMS4421610,1,2,2,3
LMS,2021-01-20,Wednesday,11,LMS4421611,1,1,1,2
LMS,2021-01-20,Wednesday,12,LMS4421612,1,1,1,2
LMS,2021-01-20,Wednesday,13,LMS4421613,2,3,3,5
LMS,2021-01-20,Wednesday,14,LMS4421614,2,3,3,5
LMS,2021-01-20,Wednesday,15,LMS4421615,2,2,2,4
LMS,2021-01-20,Wednesday,16,LMS4421616,3,4,4,6
LMS,2021-01-20,Wednesday,17,LMS4421617,2,3,3,5
LMS,2021-01-20,Wednesday,18,LMS4421618,2,3,3,4
LMS,2021-01-20,Wednesday,19,LMS4421619,4,6,6,9
LMS,2021-01-20,Wednesday,20,LMS4421620,3,4,4,6
LMS,2021-01-20,Wednesday,21,LMS4421621,2,3,3,5
LMS,2021-01-20,Wednesday,22,LMS4421622,0,0,0,0
LMS,2021-01-20,Wednesday,23,LMS4421623,0,0,0,0
LMS,2021-01-21,Thursday,0,LMS442170,0,0,0,0
LMS,2021-01-21,Thursday,1,LMS442171,0,0,0,0
LMS,2021-01-21,Thursday,8,LMS442178,0,0,0,0
LMS,2021-01-21,Thursday,9,LMS442179,0,1,1,2
LMS,2021-01-21,Thursday,10,LMS4421710,1,1,2,3
LMS,2021-01-21,Thursday,11,LMS4421711,2,4,5,8
LMS,2021-01-21,Thursday,12,LMS4421712,1,2,3,4
LMS,2021-01-21,Thursday,13,LMS4421713,1,3,4,6
LMS,2021-01-21,Thursday,14,LMS4421714,2,4,5,8
LMS,2021-01-21,Thursday,15,LMS4421715,1,3,4,6
LMS,2021-01-21,Thursday,16,LMS4421716,1,2,3,4
LMS,2021-01-21,Thursday,17,LMS4421717,2,4,5,8
LMS,2021-01-21,Thursday,18,LMS4421718,3,6,8,12
LMS,2021-01-21,Thursday,19,LMS4421719,1,3,4,6
LMS,2021-01-21,Thursday,20,LMS4421720,2,3,5,7
LMS,2021-01-21,Thursday,21,LMS4421721,1,2,2,4
LMS,2021-01-21,Thursday,22,LMS4421722,0,0,0,0
LMS,2021-01-21,Thursday,23,LMS4421723,0,0,0,0
ASI,2021-01-08,Friday,0,ASI442040,0,0,0,0
ASI,2021-01-08,Friday,2,ASI442042,0,0,0,0
ASI,2021-01-08,Friday,9,ASI442049,0,0,0,0
ASI,2021-01-08,Friday,10,ASI4420410,0,0,0,0
ASI,2021-01-08,Friday,11,ASI4420411,0,0,0,0
ASI,2021-01-08,Friday,12,ASI4420412,0,3,7,5
ASI,2021-01-08,Friday,13,ASI4420413,0,4,10,7
ASI,2021-01-08,Friday,14,ASI4420414,0,2,5,4
ASI,2021-01-08,Friday,15,ASI4420415,0,1,3,2
ASI,2021-01-08,Friday,16,ASI4420416,0,2,5,4
ASI,2021-01-08,Friday,17,ASI4420417,0,2,5,4
ASI,2021-01-08,Friday,18,ASI4420418,0,3,8,5
ASI,2021-01-08,Friday,19,ASI4420419,0,3,8,5
ASI,2021-01-08,Friday,20,ASI4420420,0,2,4,2
ASI,2021-01-08,Friday,21,ASI4420421,0,0,0,0
ASI,2021-01-08,Friday,22,ASI4420422,0,0,0,0
ASI,2021-01-08,Friday,23,ASI4420423,0,0,0,0
ASI,2021-01-09,Saturday,0,ASI442050,0,0,0,0
ASI,2021-01-09,Saturday,2,ASI442052,0,0,0,0
ASI,2021-01-09,Saturday,9,ASI442059,0,0,0,0
ASI,2021-01-09,Saturday,10,ASI4420510,0,0,0,0
ASI,2021-01-09,Saturday,11,ASI4420511,0,0,0,0
ASI,2021-01-09,Saturday,12,ASI4420512,0,4,11,7
ASI,2021-01-09,Saturday,13,ASI4420513,0,2,7,4
ASI,2021-01-09,Saturday,14,ASI4420514,0,2,7,4
ASI,2021-01-09,Saturday,15,ASI4420515,0,2,7,4
ASI,2021-01-09,Saturday,16,ASI4420516,0,1,4,2
ASI,2021-01-09,Saturday,17,ASI4420517,0,2,5,3
ASI,2021-01-09,Saturday,18,ASI4420518,0,4,12,8
ASI,2021-01-09,Saturday,19,ASI4420519,0,4,12,8
ASI,2021-01-09,Saturday,20,ASI4420520,0,3,9,6
ASI,2021-01-09,Saturday,21,ASI4420521,0,0,0,0
ASI,2021-01-09,Saturday,22,ASI4420522,0,0,0,0
ASI,2021-01-09,Saturday,23,ASI4420523,0,0,0,0
ASI,2021-01-10,Sunday,0,ASI442060,0,0,0,0
ASI,2021-01-10,Sunday,2,ASI442062,0,0,0,0
ASI,2021-01-10,Sunday,9,ASI442069,0,0,0,0
ASI,2021-01-10,Sunday,10,ASI4420610,0,0,0,0
ASI,2021-01-10,Sunday,11,ASI4420611,0,0,1,1
ASI,2021-01-10,Sunday,12,ASI4420612,0,4,11,8
ASI,2021-01-10,Sunday,13,ASI4420613,0,3,8,6
ASI,2021-01-10,Sunday,14,ASI4420614,0,4,10,8
ASI,2021-01-10,Sunday,15,ASI4420615,0,3,9,7
ASI,2021-01-10,Sunday,16,ASI4420616,0,1,2,2
ASI,2021-01-10,Sunday,17,ASI4420617,0,1,3,2
ASI,2021-01-10,Sunday,18,ASI4420618,0,1,4,3
ASI,2021-01-10,Sunday,19,ASI4420619,0,3,9,7
ASI,2021-01-10,Sunday,20,ASI4420620,0,3,8,6
ASI,2021-01-10,Sunday,21,ASI4420621,0,0,0,0
ASI,2021-01-10,Sunday,22,ASI4420622,0,0,0,0
ASI,2021-01-10,Sunday,23,ASI4420623,0,0,0,0
ASI,2021-01-11,Monday,0,ASI442070,0,0,0,0
ASI,2021-01-11,Monday,2,ASI442072,0,0,0,0
ASI,2021-01-11,Monday,9,ASI442079,0,0,0,0
ASI,2021-01-11,Monday,10,ASI4420710,0,0,0,0
ASI,2021-01-11,Monday,11,ASI4420711,0,0,0,0
ASI,2021-01-11,Monday,12,ASI4420712,0,2,4,4
ASI,2021-01-11,Monday,13,ASI4420713,0,2,3,3
ASI,2021-01-11,Monday,14,ASI4420714,0,3,4,5
ASI,2021-01-11,Monday,15,ASI4420715,0,1,1,2
ASI,2021-01-11,Monday,16,ASI4420716,0,0,1,1
ASI,2021-01-11,Monday,17,ASI4420717,0,1,1,2
ASI,2021-01-11,Monday,18,ASI4420718,0,6,10,11
ASI,2021-01-11,Monday,19,ASI4420719,0,3,5,6
ASI,2021-01-11,Monday,20,ASI4420720,0,5,9,10
ASI,2021-01-11,Monday,21,ASI4420721,0,0,0,0
ASI,2021-01-11,Monday,22,ASI4420722,0,0,0,0
ASI,2021-01-11,Monday,23,ASI4420723,0,0,0,0
ASI,2021-01-12,Tuesday,0,ASI442080,0,0,0,0
ASI,2021-01-12,Tuesday,2,ASI442082,0,0,0,0
ASI,2021-01-12,Tuesday,9,ASI442089,0,0,0,0
ASI,2021-01-12,Tuesday,10,ASI4420810,0,0,0,0
ASI,2021-01-12,Tuesday,11,ASI4420811,0,0,0,0
ASI,2021-01-12,Tuesday,12,ASI4420812,0,4,3,5
ASI,2021-01-12,Tuesday,13,ASI4420813,0,5,4,6
ASI,2021-01-12,Tuesday,14,ASI4420814,0,3,2,4
ASI,2021-01-12,Tuesday,15,ASI4420815,0,0,0,0
ASI,2021-01-12,Tuesday,16,ASI4420816,0,0,0,0
ASI,2021-01-12,Tuesday,17,ASI4420817,0,0,0,0
ASI,2021-01-12,Tuesday,18,ASI4420818,0,3,2,3
ASI,2021-01-12,Tuesday,19,ASI4420819,0,5,3,6
ASI,2021-01-12,Tuesday,20,ASI4420820,0,4,3,5
ASI,2021-01-12,Tuesday,21,ASI4420821,0,0,0,0
ASI,2021-01-12,Tuesday,22,ASI4420822,0,0,0,0
ASI,2021-01-12,Tuesday,23,ASI4420823,0,0,0,0
ASI,2021-01-13,Wednesday,0,ASI442090,0,0,0,0
ASI,2021-01-13,Wednesday,2,ASI442092,0,0,0,0
ASI,2021-01-13,Wednesday,9,ASI442099,0,0,0,0
ASI,2021-01-13,Wednesday,10,ASI4420910,0,0,0,0
ASI,2021-01-13,Wednesday,11,ASI4420911,0,0,0,0
ASI,2021-01-13,Wednesday,12,ASI4420912,0,3,2,3
ASI,2021-01-13,Wednesday,13,ASI4420913,0,2,1,2
ASI,2021-01-13,Wednesday,14,ASI4420914,0,1,1,1
ASI,2021-01-13,Wednesday,15,ASI4420915,0,1,1,1
ASI,2021-01-13,Wednesday,16,ASI4420916,0,1,1,1
ASI,2021-01-13,Wednesday,17,ASI4420917,0,2,1,2
ASI,2021-01-13,Wednesday,18,ASI4420918,0,3,2,3
ASI,2021-01-13,Wednesday,19,ASI4420919,0,7,4,8
ASI,2021-01-13,Wednesday,20,ASI4420920,0,4,2,4
ASI,2021-01-13,Wednesday,21,ASI4420921,0,0,0,0
ASI,2021-01-13,Wednesday,22,ASI4420922,0,0,0,0
ASI,2021-01-13,Wednesday,23,ASI4420923,0,0,0,0
ASI,2021-01-14,Thursday,0,ASI442100,0,0,0,0
ASI,2021-01-14,Thursday,2,ASI442102,0,0,0,0
ASI,2021-01-14,Thursday,9,ASI442109,0,0,0,0
ASI,2021-01-14,Thursday,10,ASI4421010,0,0,0,0
ASI,2021-01-14,Thursday,11,ASI4421011,0,0,0,0
ASI,2021-01-14,Thursday,12,ASI4421012,0,5,6,6
ASI,2021-01-14,Thursday,13,ASI4421013,0,4,5,5
ASI,2021-01-14,Thursday,14,ASI4421014,0,5,6,6
ASI,2021-01-14,Thursday,15,ASI4421015,0,2,2,2
ASI,2021-01-14,Thursday,16,ASI4421016,0,1,2,2
ASI,2021-01-14,Thursday,17,ASI4421017,0,2,3,3
ASI,2021-01-14,Thursday,18,ASI4421018,0,3,3,3
ASI,2021-01-14,Thursday,19,ASI4421019,0,1,1,1
ASI,2021-01-14,Thursday,20,ASI4421020,0,1,1,1
ASI,2021-01-14,Thursday,21,ASI4421021,0,0,0,0
ASI,2021-01-14,Thursday,22,ASI4421022,0,0,0,0
ASI,2021-01-14,Thursday,23,ASI4421023,0,0,0,0
ASI,2021-01-15,Friday,0,ASI442110,0,0,0,0
ASI,2021-01-15,Friday,2,ASI442112,0,0,0,0
ASI,2021-01-15,Friday,9,ASI442119,0,0,0,0
ASI,2021-01-15,Friday,10,ASI4421110,0,0,0,0
ASI,2021-01-15,Friday,11,ASI4421111,0,0,0,0
ASI,2021-01-15,Friday,12,ASI4421112,0,3,6,5
ASI,2021-01-15,Friday,13,ASI4421113,0,4,9,7
ASI,2021-01-15,Friday,14,ASI4421114,0,2,5,4
ASI,2021-01-15,Friday,15,ASI4421115,0,1,2,2
ASI,2021-01-15,Friday,16,ASI4421116,0,2,5,4
ASI,2021-01-15,Friday,17,ASI4421117,0,2,5,4
ASI,2021-01-15,Friday,18,ASI4421118,0,3,7,6
ASI,2021-01-15,Friday,19,ASI4421119,0,3,7,6
ASI,2021-01-15,Friday,20,ASI4421120,0,2,3,3
ASI,2021-01-15,Friday,21,ASI4421121,0,0,0,0
ASI,2021-01-15,Friday,22,ASI4421122,0,0,0,0
ASI,2021-01-15,Friday,23,ASI4421123,0,0,0,0
ASI,2021-01-16,Saturday,0,ASI442120,0,0,0,0
ASI,2021-01-16,Saturday,2,ASI442122,0,0,0,0
ASI,2021-01-16,Saturday,9,ASI442129,0,0,0,0
ASI,2021-01-16,Saturday,10,ASI4421210,0,0,0,0
ASI,2021-01-16,Saturday,11,ASI4421211,0,0,0,0
ASI,2021-01-16,Saturday,12,ASI4421212,0,4,9,7
ASI,2021-01-16,Saturday,13,ASI4421213,0,2,5,4
ASI,2021-01-16,Saturday,14,ASI4421214,0,2,5,4
ASI,2021-01-16,Saturday,15,ASI4421215,0,2,5,4
ASI,2021-01-16,Saturday,16,ASI4421216,0,1,3,2
ASI,2021-01-16,Saturday,17,ASI4421217,0,2,4,3
ASI,2021-01-16,Saturday,18,ASI4421218,0,4,10,8
ASI,2021-01-16,Saturday,19,ASI4421219,0,4,10,8
ASI,2021-01-16,Saturday,20,ASI4421220,0,3,8,6
ASI,2021-01-16,Saturday,21,ASI4421221,0,0,0,0
ASI,2021-01-16,Saturday,22,ASI4421222,0,0,0,0
ASI,2021-01-16,Saturday,23,ASI4421223,0,0,0,0
ASI,2021-01-17,Sunday,0,ASI442130,0,0,0,0
ASI,2021-01-17,Sunday,2,ASI442132,0,0,0,0
ASI,2021-01-17,Sunday,9,ASI442139,0,0,0,0
ASI,2021-01-17,Sunday,10,ASI4421310,0,0,0,0
ASI,2021-01-17,Sunday,11,ASI4421311,0,0,1,1
ASI,2021-01-17,Sunday,12,ASI4421312,0,4,9,8
ASI,2021-01-17,Sunday,13,ASI4421313,0,3,7,7
ASI,2021-01-17,Sunday,14,ASI4421314,0,4,9,8
ASI,2021-01-17,Sunday,15,ASI4421315,0,3,8,7
ASI,2021-01-17,Sunday,16,ASI4421316,0,1,2,2
ASI,2021-01-17,Sunday,17,ASI4421317,0,1,3,2
ASI,2021-01-17,Sunday,18,ASI4421318,0,1,3,3
ASI,2021-01-17,Sunday,19,ASI4421319,0,3,8,7
ASI,2021-01-17,Sunday,20,ASI4421320,0,3,7,6
ASI,2021-01-17,Sunday,21,ASI4421321,0,0,0,0
ASI,2021-01-17,Sunday,22,ASI4421322,0,0,0,0
ASI,2021-01-17,Sunday,23,ASI4421323,0,0,0,0
ASI,2021-01-18,Monday,0,ASI442140,0,0,0,0
ASI,2021-01-18,Monday,2,ASI442142,0,0,0,0
ASI,2021-01-18,Monday,9,ASI442149,0,0,0,0
ASI,2021-01-18,Monday,10,ASI4421410,0,0,0,0
ASI,2021-01-18,Monday,11,ASI4421411,0,0,0,0
ASI,2021-01-18,Monday,12,ASI4421412,0,2,4,4
ASI,2021-01-18,Monday,13,ASI4421413,0,2,3,3
ASI,2021-01-18,Monday,14,ASI4421414,0,3,5,5
ASI,2021-01-18,Monday,15,ASI4421415,0,1,2,2
ASI,2021-01-18,Monday,16,ASI4421416,0,0,1,1
ASI,2021-01-18,Monday,17,ASI4421417,0,1,2,2
ASI,2021-01-18,Monday,18,ASI4421418,0,6,11,11
ASI,2021-01-18,Monday,19,ASI4421419,0,3,5,6
ASI,2021-01-18,Monday,20,ASI4421420,0,5,9,10
ASI,2021-01-18,Monday,21,ASI4421421,0,0,0,0
ASI,2021-01-18,Monday,22,ASI4421422,0,0,0,0
ASI,2021-01-18,Monday,23,ASI4421423,0,0,0,0
ASI,2021-01-19,Tuesday,0,ASI442150,0,0,0,0
ASI,2021-01-19,Tuesday,2,ASI442152,0,0,0,0
ASI,2021-01-19,Tuesday,9,ASI442159,0,0,0,0
ASI,2021-01-19,Tuesday,10,ASI4421510,0,0,0,0
ASI,2021-01-19,Tuesday,11,ASI4421511,0,0,0,0
ASI,2021-01-19,Tuesday,12,ASI4421512,0,4,4,5
ASI,2021-01-19,Tuesday,13,ASI4421513,0,5,5,7
ASI,2021-01-19,Tuesday,14,ASI4421514,0,3,3,4
ASI,2021-01-19,Tuesday,15,ASI4421515,0,0,0,1
ASI,2021-01-19,Tuesday,16,ASI4421516,0,0,0,1
ASI,2021-01-19,Tuesday,17,ASI4421517,0,0,0,0
ASI,2021-01-19,Tuesday,18,ASI4421518,0,3,3,4
ASI,2021-01-19,Tuesday,19,ASI4421519,0,5,5,6
ASI,2021-01-19,Tuesday,20,ASI4421520,0,4,4,6
ASI,2021-01-19,Tuesday,21,ASI4421521,0,0,0,0
ASI,2021-01-19,Tuesday,22,ASI4421522,0,0,0,0
ASI,2021-01-19,Tuesday,23,ASI4421523,0,0,0,0
ASI,2021-01-20,Wednesday,0,ASI442160,0,0,0,0
ASI,2021-01-20,Wednesday,2,ASI442162,0,0,0,0
ASI,2021-01-20,Wednesday,9,ASI442169,0,0,0,0
ASI,2021-01-20,Wednesday,10,ASI4421610,0,0,0,0
ASI,2021-01-20,Wednesday,11,ASI4421611,0,0,0,0
ASI,2021-01-20,Wednesday,12,ASI4421612,0,3,3,4
ASI,2021-01-20,Wednesday,13,ASI4421613,0,2,2,2
ASI,2021-01-20,Wednesday,14,ASI4421614,0,1,1,2
ASI,2021-01-20,Wednesday,15,ASI4421615,0,1,1,1
ASI,2021-01-20,Wednesday,16,ASI4421616,0,1,1,1
ASI,2021-01-20,Wednesday,17,ASI4421617,0,2,2,2
ASI,2021-01-20,Wednesday,18,ASI4421618,0,3,3,3
ASI,2021-01-20,Wednesday,19,ASI4421619,0,7,7,9
ASI,2021-01-20,Wednesday,20,ASI4421620,0,4,4,4
ASI,2021-01-20,Wednesday,21,ASI4421621,0,0,0,0
ASI,2021-01-20,Wednesday,22,ASI4421622,0,0,0,0
ASI,2021-01-20,Wednesday,23,ASI4421623,0,0,0,0
ASI,2021-01-21,Thursday,0,ASI442170,0,0,0,0
ASI,2021-01-21,Thursday,2,ASI442172,0,0,0,0
ASI,2021-01-21,Thursday,9,ASI442179,0,0,0,0
ASI,2021-01-21,Thursday,10,ASI4421710,0,0,0,0
ASI,2021-01-21,Thursday,11,ASI4421711,0,0,0,0
ASI,2021-01-21,Thursday,12,ASI4421712,0,5,7,7
ASI,2021-01-21,Thursday,13,ASI4421713,0,4,5,5
ASI,2021-01-21,Thursday,14,ASI4421714,0,5,7,7
ASI,2021-01-21,Thursday,15,ASI4421715,0,2,2,2
ASI,2021-01-21,Thursday,16,ASI4421716,0,1,2,2
ASI,2021-01-21,Thursday,17,ASI4421717,0,2,3,3
ASI,2021-01-21,Thursday,18,ASI4421718,0,3,3,3
ASI,2021-01-21,Thursday,19,ASI4421719,0,1,1,1
ASI,2021-01-21,Thursday,20,ASI4421720,0,1,1,1
ASI,2021-01-21,Thursday,21,ASI4421721,0,0,0,0
ASI,2021-01-21,Thursday,22,ASI4421722,0,0,0,0
ASI,2021-01-21,Thursday,23,ASI4421723,0,0,0,0
